,game_id,a_team_id,team_id,a_price,h_price,is_home,wl,season_year,player_1,player_2,player_3,player_4,player_5,player_6,team_id_a,player_1_a,player_2_a,player_3_a,player_4_a,player_5_a,player_6_a,season_num
6635,21400133,1610612737,1610612739,3.6,1.3125,t,1,2014,Kevin Love,LeBron James,Kyrie Irving,Dion Waiters,Shawn Marion,Tristan Thompson,1610612737,Paul Millsap,Kent Bazemore,Jeff Teague,Shelvin Mack,Mike Muscala,John Jenkins,0.7777777777777778
6211,21200240,1610612765,1610612742,3.5,1.3333333333333333,t,1,2012,O.J. Mayo,Shawn Marion,Jae Crowder,Elton Brand,Darren Collison,Derek Fisher,1610612765,Jason Maxiell,Tayshaun Prince,Brandon Knight,Kyle Singler,Greg Monroe,Rodney Stuckey,0.5555555555555556
1415,21001129,1610612746,1610612756,2.85,1.4444444444444444,t,1,2010,Jared Dudley,Marcin Gortat,Hakim Warrick,Grant Hill,Channing Frye,Aaron Brooks,1610612746,Blake Griffin,Eric Gordon,Eric Bledsoe,Jamario Moon,Mo Williams,DeAndre Jordan,0.3333333333333333
4912,20700996,1610612746,1610612750,3.5,1.3333333333333333,t,1,2007,Marko Jaric,Ryan Gomes,Al Jefferson,Rashad McCants,Randy Foye,Kirk Snyder,1610612746,Tim Thomas,Cuttino Mobley,Corey Maggette,Josh Powell,Brevin Knight,Al Thornton,0.0
6077,21600864,1610612751,1610612743,5.0,1.1666666666666667,t,1,2016,Will Barton,Wilson Chandler,Gary Harris,Jamal Murray,Danilo Gallinari,Mason Plumlee,1610612751,Caris LeVert,Brook Lopez,Rondae Hollis-Jefferson,Joe Harris,Spencer Dinwiddie,Trevor Booker,1.0
5103,20800828,1610612752,1610612761,2.45,1.606060606060606,t,1,2008,Shawn Marion,Andrea Bargnani,Jose Calderon,Chris Bosh,Anthony Parker,Joey Graham,1610612752,David Lee,Al Harrington,Chris Duhon,Nate Robinson,Jared Jeffries,Wilson Chandler,0.1111111111111111
6753,21400831,1610612749,1610612741,3.65,1.303030303030303,t,1,2014,Jimmy Butler,Joakim Noah,Derrick Rose,Tony Snell,Nikola Mirotic,Pau Gasol,1610612749,Khris Middleton,Ersan Ilyasova,O.J. Mayo,Jerryd Bayless,Giannis Antetokounmpo,Jared Dudley,0.7777777777777778
5136,20800987,1610612763,1610612765,4.2,1.2272727272727273,t,0,2008,Richard Hamilton,Tayshaun Prince,Antonio McDyess,Rodney Stuckey,Kwame Brown,Will Bynum,1610612763,Mike Conley,Rudy Gay,O.J. Mayo,Marc Gasol,Darrell Arthur,Darko Milicic,0.1111111111111111
1878,21600617,1610612753,1610612743,2.9,1.434782608695652,t,1,2016,Danilo Gallinari,Emmanuel Mudiay,Nikola Jokic,Kenneth Faried,Jameer Nelson,Will Barton,1610612753,Jodie Meeks,Serge Ibaka,Elfrid Payton,Aaron Gordon,Nikola Vucevic,Mario Hezonja,1.0
2801,20700339,1610612758,1610612764,3.9,1.263157894736842,t,1,2007,DeShawn Stevenson,Caron Butler,Antawn Jamison,Roger Mason Jr.,Brendan Haywood,Darius Songaila,1610612758,Brad Miller,Mikki Moore,Beno Udrih,John Salmons,Metta World Peace,Francisco Garcia,0.0
6203,21200208,1610612754,1610612747,4.25,1.2222222222222223,t,0,2012,Kobe Bryant,Metta World Peace,Dwight Howard,Pau Gasol,Chris Duhon,Antawn Jamison,1610612754,George Hill,David West,Paul George,Ian Mahinmi,Lance Stephenson,Roy Hibbert,0.5555555555555556
2793,20700308,1610612754,1610612739,2.4,1.625,t,1,2007,Eric Snow,Zydrunas Ilgauskas,Larry Hughes,Sasha Pavlovic,Anderson Varejao,Drew Gooden,1610612754,Troy Murphy,Danny Granger,Jamaal Tinsley,Mike Dunleavy,Jermaine O'Neal,Kareem Rush,0.0
543,21400780,1610612762,1610612740,2.4,1.625,t,0,2014,Eric Gordon,Tyreke Evans,Omer Asik,Alexis Ajinca,Luke Babbitt,Toney Douglas,1610612762,Gordon Hayward,Elijah Millsap,Derrick Favors,Dante Exum,Enes Kanter,Trey Burke,0.7777777777777778
6303,21200681,1610612747,1610612756,1.5882352941176472,2.5,t,1,2012,Goran Dragic,Michael Beasley,PJ Tucker,Jared Dudley,Luis Scola,Marcin Gortat,1610612747,Kobe Bryant,Pau Gasol,Steve Nash,Metta World Peace,Earl Clark,Dwight Howard,0.5555555555555556
5934,21600294,1610612738,1610612755,1.1666666666666667,5.0,t,0,2016,Nik Stauskas,Jahlil Okafor,Gerald Henderson,Sergio Rodriguez,Ersan Ilyasova,Dario Saric,1610612738,Al Horford,Jae Crowder,Isaiah Thomas,Avery Bradley,Marcus Smart,Jonas Jerebko,1.0
2484,21400168,1610612760,1610612743,3.6,1.3125,t,1,2014,Ty Lawson,Timofey Mozgov,Arron Afflalo,Kenneth Faried,Wilson Chandler,Danilo Gallinari,1610612760,Reggie Jackson,Serge Ibaka,Sebastian Telfair,Anthony Morrow,Kendrick Perkins,Jeremy Lamb,0.7777777777777778
5669,21100384,1610612747,1610612738,2.35,1.6451612903225805,t,0,2011,Paul Pierce,Rajon Rondo,Ray Allen,Kevin Garnett,Jermaine O'Neal,Brandon Bass,1610612747,Kobe Bryant,Pau Gasol,Andrew Bynum,Metta World Peace,Steve Blake,Troy Murphy,0.4444444444444444
6519,21300680,1610612740,1610612750,5.0,1.1666666666666667,t,1,2013,Kevin Love,Kevin Martin,Ronny Turiaf,Corey Brewer,Ricky Rubio,J.J. Barea,1610612740,Al-Farouq Aminu,Eric Gordon,Greg Stiemsma,Brian Roberts,Tyreke Evans,Jeff Withey,0.6666666666666666
2581,21400800,1610612739,1610612741,1.625,2.4,t,1,2014,Derrick Rose,Tony Snell,Taj Gibson,Pau Gasol,Joakim Noah,Mike Dunleavy,1610612739,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,James Jones,Timofey Mozgov,0.7777777777777778
2235,21201110,1610612742,1610612747,2.5,1.5882352941176472,t,1,2012,Kobe Bryant,Steve Blake,Jodie Meeks,Dwight Howard,Pau Gasol,Earl Clark,1610612742,O.J. Mayo,Dirk Nowitzki,Darren Collison,Shawn Marion,Vince Carter,Mike James,0.5555555555555556
7294,20801062,1610612750,1610612755,5.5,1.1428571428571428,t,1,2008,Andre Iguodala,Thaddeus Young,Andre Miller,Lou Williams,Samuel Dalembert,Willie Green,1610612750,Randy Foye,Rodney Carney,Ryan Gomes,Craig Smith,Brian Cardinal,Kevin Ollie,0.1111111111111111
6917,20700098,1610612738,1610612754,1.3225806451612903,3.55,t,0,2007,Jermaine O'Neal,Danny Granger,Jamaal Tinsley,Jeff Foster,Shawne Williams,Mike Dunleavy,1610612738,Paul Pierce,Ray Allen,Kevin Garnett,Rajon Rondo,Kendrick Perkins,Eddie House,0.0
3941,21600626,1610612743,1610612747,1.9523809523809523,1.8695652173913042,t,0,2016,Brandon Ingram,Jordan Clarkson,Nick Young,Lou Williams,Ivica Zubac,Julius Randle,1610612743,Danilo Gallinari,Will Barton,Nikola Jokic,Kenneth Faried,Emmanuel Mudiay,Wilson Chandler,1.0
1116,20900382,1610612745,1610612742,2.95,1.425531914893617,t,0,2009,Jason Kidd,Josh Howard,J.J. Barea,Shawn Marion,Jason Terry,Erick Dampier,1610612745,Trevor Ariza,Luis Scola,Kyle Lowry,Aaron Brooks,Shane Battier,David Andersen,0.2222222222222222
5471,21000558,1610612756,1610612743,2.7,1.5,t,1,2010,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene,Ty Lawson,JR Smith,1610612756,Channing Frye,Steve Nash,Josh Childress,Goran Dragic,Vince Carter,Jared Dudley,0.3333333333333333
4715,21500259,1610612744,1610612762,1.2777777777777777,3.8,t,0,2015,Gordon Hayward,Rudy Gobert,Derrick Favors,Rodney Hood,Alec Burks,Trey Burke,1610612744,Draymond Green,Stephen Curry,Klay Thompson,Andre Iguodala,Festus Ezeli,Andrew Bogut,0.8888888888888888
2534,21400520,1610612756,1610612749,1.4761904761904763,2.75,t,0,2014,Brandon Knight,Giannis Antetokounmpo,Khris Middleton,Zaza Pachulia,John Henson,Jared Dudley,1610612756,Goran Dragic,Eric Bledsoe,Markieff Morris,Isaiah Thomas,PJ Tucker,Alex Len,0.7777777777777778
1229,20901038,1610612759,1610612737,2.45,1.606060606060606,t,1,2009,Joe Johnson,Marvin Williams,Al Horford,Josh Smith,Jamal Crawford,Mike Bibby,1610612759,Manu Ginobili,Richard Jefferson,George Hill,Tim Duncan,Matt Bonner,Keith Bogans,0.2222222222222222
3144,20900285,1610612743,1610612759,2.5,1.5882352941176472,t,0,2009,Tim Duncan,Tony Parker,Richard Jefferson,Manu Ginobili,Antonio McDyess,Matt Bonner,1610612743,Carmelo Anthony,Nene,Kenyon Martin,Chauncey Billups,JR Smith,Chris Andersen,0.2222222222222222
5163,20801124,1610612762,1610612743,2.75,1.4761904761904763,t,1,2008,Carmelo Anthony,Nene,JR Smith,Chauncey Billups,Chris Andersen,Kenyon Martin,1610612762,Deron Williams,Mehmet Okur,CJ Miles,Carlos Boozer,Andrei Kirilenko,Paul Millsap,0.1111111111111111
7202,20800543,1610612752,1610612745,3.0,1.4166666666666667,t,1,2008,Rafer Alston,Aaron Brooks,Von Wafer,Luis Scola,Carl Landry,Shane Battier,1610612752,Chris Duhon,David Lee,Wilson Chandler,Nate Robinson,Tim Thomas,Al Harrington,0.1111111111111111
6328,21200836,1610612759,1610612756,1.2,4.5,t,0,2012,Marcin Gortat,Goran Dragic,Jared Dudley,PJ Tucker,Luis Scola,Marcus Morris,1610612759,Kawhi Leonard,Tiago Splitter,Tim Duncan,Nando De Colo,Manu Ginobili,Patty Mills,0.5555555555555556
6123,21601042,1610612758,1610612759,9.0,1.0625,t,1,2016,Jonathon Simmons,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,David Lee,Tony Parker,1610612758,Buddy Hield,Willie Cauley-Stein,Garrett Temple,Darren Collison,Georgios Papagiannis,Skal Labissiere,1.0
1966,21601004,1610612742,1610612764,3.7,1.2941176470588236,t,0,2016,Bradley Beal,Otto Porter Jr.,John Wall,Markieff Morris,Marcin Gortat,Bojan Bogdanovic,1610612742,Harrison Barnes,Seth Curry,Dirk Nowitzki,Yogi Ferrell,Nicolas Brussino,Nerlens Noel,1.0
1651,21500770,1610612743,1610612752,2.5,1.5882352941176472,t,0,2015,Arron Afflalo,Kristaps Porzingis,Carmelo Anthony,Robin Lopez,Jose Calderon,Langston Galloway,1610612743,Gary Harris,Danilo Gallinari,Emmanuel Mudiay,Joffrey Lauvergne,Will Barton,Kenneth Faried,0.8888888888888888
557,21400864,1610612746,1610612763,2.75,1.4761904761904763,t,0,2014,Zach Randolph,Courtney Lee,Marc Gasol,Tony Allen,Mike Conley,Beno Udrih,1610612746,JJ Redick,DeAndre Jordan,Chris Paul,Jamal Crawford,Matt Barnes,Spencer Hawes,0.7777777777777778
1906,21600708,1610612763,1610612762,3.75,1.2857142857142856,t,0,2016,Rudy Gobert,Gordon Hayward,George Hill,Rodney Hood,Joe Johnson,Trey Lyles,1610612763,Marc Gasol,Zach Randolph,Vince Carter,Mike Conley,JaMychal Green,Tony Allen,1.0
2352,21300570,1610612763,1610612749,1.4166666666666667,3.0,t,0,2013,Luke Ridnour,Brandon Knight,Larry Sanders,Ersan Ilyasova,John Henson,Giannis Antetokounmpo,1610612763,Mike Conley,James Johnson,Courtney Lee,Zach Randolph,Tayshaun Prince,Kosta Koufos,0.6666666666666666
6044,21600743,1610612737,1610612745,4.75,1.1818181818181819,t,0,2016,James Harden,Trevor Ariza,Ryan Anderson,Patrick Beverley,Clint Capela,Eric Gordon,1610612737,Dwight Howard,Tim Hardaway Jr.,Kent Bazemore,Paul Millsap,Malcolm Delaney,Mike Dunleavy,1.0
6896,21500552,1610612764,1610612753,2.35,1.6451612903225805,t,0,2015,Victor Oladipo,Evan Fournier,Nikola Vucevic,Tobias Harris,Aaron Gordon,Mario Hezonja,1610612764,Jared Dudley,Otto Porter Jr.,John Wall,Marcin Gortat,Garrett Temple,Gary Neal,0.8888888888888888
6982,20700450,1610612753,1610612741,1.6666666666666665,2.3,t,0,2007,Ben Wallace,Luol Deng,Ben Gordon,Chris Duhon,Andres Nocioni,Kirk Hinrich,1610612753,Dwight Howard,Rashard Lewis,Hedo Turkoglu,Keith Bogans,Jameer Nelson,Carlos Arroyo,0.0
1437,21100012,1610612743,1610612742,2.7,1.5,t,0,2011,Lamar Odom,Jason Terry,Dirk Nowitzki,Delonte West,Jason Kidd,Shawn Marion,1610612743,Ty Lawson,Rudy Fernandez,Arron Afflalo,Andre Miller,Danilo Gallinari,Nene,0.4444444444444444
4913,20700997,1610612738,1610612759,2.7,1.5,t,0,2007,Tony Parker,Tim Duncan,Manu Ginobili,Michael Finley,Bruce Bowen,Ime Udoka,1610612738,Paul Pierce,Kevin Garnett,James Posey,Rajon Rondo,Sam Cassell,Tony Allen,0.0
2043,21200115,1610612764,1610612742,4.1,1.2380952380952381,t,1,2012,O.J. Mayo,Darren Collison,Chris Kaman,Elton Brand,Vince Carter,Jae Crowder,1610612764,Jordan Crawford,Bradley Beal,Trevor Booker,Emeka Okafor,Kevin Seraphin,Trevor Ariza,0.5555555555555556
4219,21200834,1610612758,1610612740,3.55,1.3225806451612903,t,1,2012,Greivis Vasquez,Al-Farouq Aminu,Eric Gordon,Anthony Davis,Robin Lopez,Ryan Anderson,1610612758,John Salmons,DeMarcus Cousins,Tyreke Evans,Isaiah Thomas,Marcus Thornton,Jason Thompson,0.5555555555555556
6181,21200077,1610612739,1610612756,2.3,1.6666666666666665,t,1,2012,Marcin Gortat,Goran Dragic,Shannon Brown,Luis Scola,Michael Beasley,PJ Tucker,1610612739,Kyrie Irving,Tristan Thompson,Alonzo Gee,Anderson Varejao,Dion Waiters,Samardo Samuels,0.5555555555555556
693,21500486,1610612750,1610612765,4.0,1.25,t,1,2015,Kentavious Caldwell-Pope,Marcus Morris,Andre Drummond,Ersan Ilyasova,Reggie Jackson,Stanley Johnson,1610612750,Karl-Anthony Towns,Andrew Wiggins,Ricky Rubio,Nemanja Bjelica,Zach LaVine,Tayshaun Prince,0.8888888888888888
4073,21601130,1610612765,1610612749,3.6,1.3125,t,1,2016,Giannis Antetokounmpo,Khris Middleton,Matthew Dellavedova,Tony Snell,Thon Maker,Jason Terry,1610612765,Kentavious Caldwell-Pope,Marcus Morris,Tobias Harris,Ish Smith,Jon Leuer,Andre Drummond,1.0
3027,20800669,1610612764,1610612748,4.25,1.2222222222222223,t,1,2008,Joel Anthony,Dwyane Wade,Mario Chalmers,Udonis Haslem,Daequan Cook,Michael Beasley,1610612764,Antawn Jamison,Caron Butler,Mike James,Darius Songaila,Dominic McGuire,Nick Young,0.1111111111111111
5207,20900185,1610612749,1610612763,2.45,1.606060606060606,t,0,2009,Rudy Gay,O.J. Mayo,Zach Randolph,Marc Gasol,Mike Conley,Marcus Williams,1610612749,Charlie Bell,Ersan Ilyasova,Luke Ridnour,Kurt Thomas,Brandon Jennings,Jodie Meeks,0.2222222222222222
5238,20900422,1610612760,1610612756,4.5,1.2,t,0,2009,Channing Frye,Amar'e Stoudemire,Steve Nash,Jason Richardson,Jared Dudley,Grant Hill,1610612760,Kevin Durant,Jeff Green,Russell Westbrook,James Harden,Thabo Sefolosha,Serge Ibaka,0.2222222222222222
33,21200153,1610612745,1610612762,3.3,1.3703703703703702,t,1,2012,Al Jefferson,Mo Williams,Paul Millsap,Marvin Williams,Randy Foye,Derrick Favors,1610612745,Chandler Parsons,Jeremy Lin,Terrence Jones,Marcus Morris,Omer Asik,Patrick Patterson,0.5555555555555556
6315,21200764,1610612751,1610612754,4.5,1.2,t,0,2012,George Hill,Lance Stephenson,Paul George,Roy Hibbert,David West,D.J. Augustin,1610612751,Gerald Wallace,Reggie Evans,Brook Lopez,Joe Johnson,Tyshawn Taylor,C.J. Watson,0.5555555555555556
1041,20801079,1610612740,1610612752,1.526315789473684,2.65,t,1,2008,Wilson Chandler,Al Harrington,Larry Hughes,Chris Duhon,David Lee,Quentin Richardson,1610612740,David West,Rasual Butler,Chris Paul,Julian Wright,James Posey,Morris Peterson,0.1111111111111111
4455,21301018,1610612760,1610612739,1.1666666666666667,5.0,t,0,2013,Dion Waiters,Jarrett Jack,Matthew Dellavedova,Tristan Thompson,Spencer Hawes,Alonzo Gee,1610612760,Kevin Durant,Serge Ibaka,Reggie Jackson,Caron Butler,Jeremy Lamb,Derek Fisher,0.6666666666666666
7689,21001085,1610612742,1610612762,1.3448275862068966,3.45,t,0,2010,Raja Bell,Al Jefferson,Paul Millsap,CJ Miles,Ronnie Price,Gordon Hayward,1610612742,Shawn Marion,Jason Kidd,Dirk Nowitzki,Jason Terry,Tyson Chandler,Peja Stojakovic,0.3333333333333333
4507,21400245,1610612748,1610612752,1.6451612903225805,2.35,t,0,2014,Carmelo Anthony,Amar'e Stoudemire,Jose Calderon,Iman Shumpert,Quincy Acy,Samuel Dalembert,1610612748,Luol Deng,Chris Bosh,Dwyane Wade,Josh McRoberts,Mario Chalmers,Norris Cole,0.7777777777777778
12,21200066,1610612760,1610612741,1.6896551724137931,2.25,t,0,2012,Luol Deng,Joakim Noah,Kirk Hinrich,Richard Hamilton,Carlos Boozer,Taj Gibson,1610612760,Thabo Sefolosha,Kevin Durant,Serge Ibaka,Russell Westbrook,Kevin Martin,Kendrick Perkins,0.5555555555555556
2404,21300905,1610612745,1610612753,1.263157894736842,3.9,t,0,2013,Maurice Harkless,Nikola Vucevic,Arron Afflalo,Tobias Harris,E'Twaun Moore,Ronnie Price,1610612745,Chandler Parsons,Terrence Jones,James Harden,Patrick Beverley,Dwight Howard,Jordan Hamilton,0.6666666666666666
7673,21000989,1610612754,1610612752,5.0,1.1666666666666667,t,0,2010,Carmelo Anthony,Chauncey Billups,Amar'e Stoudemire,Shawne Williams,Toney Douglas,Landry Fields,1610612754,Tyler Hansbrough,Darren Collison,Brandon Rush,Dahntay Jones,Roy Hibbert,James Posey,0.3333333333333333
1859,21600547,1610612739,1610612751,1.0833333333333333,8.0,t,0,2016,Brook Lopez,Trevor Booker,Bojan Bogdanovic,Isaiah Whitehead,Caris LeVert,Sean Kilpatrick,1610612739,Kyrie Irving,Kevin Love,LeBron James,Iman Shumpert,Tristan Thompson,Channing Frye,1.0
276,21300390,1610612756,1610612743,2.55,1.5714285714285714,t,0,2013,Ty Lawson,Wilson Chandler,Randy Foye,JJ Hickson,Darrell Arthur,Kenneth Faried,1610612756,Goran Dragic,Markieff Morris,Eric Bledsoe,Gerald Green,PJ Tucker,Marcus Morris,0.6666666666666666
1052,20801135,1610612761,1610612752,2.3,1.6666666666666665,t,0,2008,Jared Jeffries,David Lee,Chris Duhon,Al Harrington,Nate Robinson,Wilson Chandler,1610612761,Chris Bosh,Andrea Bargnani,Jose Calderon,Shawn Marion,Anthony Parker,Joey Graham,0.1111111111111111
4620,21400853,1610612759,1610612757,2.2,1.7142857142857144,t,1,2014,Nicolas Batum,LaMarcus Aldridge,Damian Lillard,Wesley Matthews,Robin Lopez,Arron Afflalo,1610612759,Kawhi Leonard,Danny Green,Tim Duncan,Tony Parker,Boris Diaw,Marco Belinelli,0.7777777777777778
1597,21100899,1610612757,1610612758,2.3,1.6666666666666665,t,1,2011,Tyreke Evans,Isaiah Thomas,Marcus Thornton,DeMarcus Cousins,Jason Thompson,Chuck Hayes,1610612757,Wesley Matthews,Nicolas Batum,JJ Hickson,Raymond Felton,Joel Przybilla,Luke Babbitt,0.4444444444444444
1590,21100873,1610612742,1610612744,1.3571428571428572,3.4,t,0,2011,Klay Thompson,David Lee,Brandon Rush,Richard Jefferson,Nate Robinson,Charles Jenkins,1610612742,Dirk Nowitzki,Jason Kidd,Brandan Wright,Jason Terry,Shawn Marion,Vince Carter,0.4444444444444444
5045,20800562,1610612747,1610612745,1.5,2.7,t,0,2008,Von Wafer,Rafer Alston,Yao Ming,Shane Battier,Carl Landry,Luis Scola,1610612747,Pau Gasol,Kobe Bryant,Derek Fisher,Trevor Ariza,Lamar Odom,Andrew Bynum,0.1111111111111111
6126,21601055,1610612744,1610612742,1.4545454545454546,2.8,t,0,2016,Harrison Barnes,Wesley Matthews,Dirk Nowitzki,Seth Curry,Yogi Ferrell,Nerlens Noel,1610612744,Klay Thompson,Stephen Curry,Patrick McCaw,Ian Clark,Draymond Green,Matt Barnes,1.0
7046,20700771,1610612740,1610612749,1.3846153846153846,3.2,t,0,2007,Michael Redd,Mo Williams,Andrew Bogut,Desmond Mason,Charlie Bell,Bobby Simmons,1610612740,David West,Tyson Chandler,Chris Paul,Peja Stojakovic,Rasual Butler,Bobby Jackson,0.0
6385,21201146,1610612747,1610612746,2.6,1.5555555555555556,t,1,2012,Chris Paul,Blake Griffin,Jamal Crawford,DeAndre Jordan,Caron Butler,Matt Barnes,1610612747,Kobe Bryant,Steve Blake,Dwight Howard,Pau Gasol,Jodie Meeks,Earl Clark,0.5555555555555556
5352,20901093,1610612756,1610612750,1.1818181818181819,4.75,t,0,2009,Kevin Love,Al Jefferson,Corey Brewer,Ryan Gomes,Wayne Ellington,Jonny Flynn,1610612756,Amar'e Stoudemire,Steve Nash,Channing Frye,Jason Richardson,Jared Dudley,Grant Hill,0.2222222222222222
6769,21400952,1610612758,1610612766,3.95,1.2564102564102564,t,0,2014,Mo Williams,Gerald Henderson,Marvin Williams,Michael Kidd-Gilchrist,Lance Stephenson,Al Jefferson,1610612758,Ben McLemore,Rudy Gay,DeMarcus Cousins,Andre Miller,Ray McCallum,Derrick Williams,0.7777777777777778
3880,21600392,1610612737,1610612761,3.6,1.3125,t,0,2016,DeMar DeRozan,Kyle Lowry,Patrick Patterson,Cory Joseph,Jonas Valanciunas,DeMarre Carroll,1610612737,Tim Hardaway Jr.,Dwight Howard,Dennis Schroder,Thabo Sefolosha,Paul Millsap,Kyle Korver,1.0
485,21400437,1610612759,1610612740,2.25,1.6896551724137931,t,1,2014,Anthony Davis,Jrue Holiday,Ryan Anderson,Tyreke Evans,Austin Rivers,John Salmons,1610612759,Cory Joseph,Danny Green,Tim Duncan,Marco Belinelli,Manu Ginobili,Boris Diaw,0.7777777777777778
4024,21600938,1610612741,1610612765,3.1,1.4,t,1,2016,Kentavious Caldwell-Pope,Jon Leuer,Marcus Morris,Reggie Jackson,Andre Drummond,Tobias Harris,1610612741,Jimmy Butler,Robin Lopez,Paul Zipser,Bobby Portis,Jerian Grant,Cameron Payne,1.0
5372,20901190,1610612755,1610612763,3.2,1.3846153846153846,t,0,2009,Rudy Gay,Mike Conley,Zach Randolph,Sam Young,Marcus Williams,Darrell Arthur,1610612755,Andre Iguodala,Samuel Dalembert,Jrue Holiday,Jodie Meeks,Lou Williams,Marreese Speights,0.2222222222222222
2668,21500163,1610612743,1610612740,2.9,1.434782608695652,t,0,2015,Ish Smith,Eric Gordon,Ryan Anderson,Dante Cunningham,Luke Babbitt,Jrue Holiday,1610612743,Will Barton,Danilo Gallinari,Emmanuel Mudiay,Gary Harris,Jameer Nelson,Kenneth Faried,0.8888888888888888
1714,21501083,1610612741,1610612753,1.3448275862068966,3.45,t,1,2015,Elfrid Payton,C.J. Watson,Aaron Gordon,Evan Fournier,Jason Smith,Devyn Marble,1610612741,Jimmy Butler,Derrick Rose,Taj Gibson,Pau Gasol,Mike Dunleavy,Doug McDermott,0.8888888888888888
3719,21500784,1610612759,1610612748,1.3571428571428572,3.4,t,0,2015,Chris Bosh,Dwyane Wade,Goran Dragic,Luol Deng,Hassan Whiteside,Justise Winslow,1610612759,Kawhi Leonard,LaMarcus Aldridge,Danny Green,Tony Parker,Boris Diaw,David West,0.8888888888888888
8190,21600915,1610612751,1610612762,8.25,1.0769230769230769,t,1,2016,Joe Ingles,Gordon Hayward,Derrick Favors,Rudy Gobert,George Hill,Alec Burks,1610612751,Brook Lopez,Isaiah Whitehead,Trevor Booker,Sean Kilpatrick,Spencer Dinwiddie,Caris LeVert,1.0
6754,21400836,1610612759,1610612762,1.4166666666666667,3.0,t,1,2014,Gordon Hayward,Rudy Gobert,Derrick Favors,Trey Burke,Joe Ingles,Elijah Millsap,1610612759,Tim Duncan,Kawhi Leonard,Aron Baynes,Boris Diaw,Marco Belinelli,Cory Joseph,0.7777777777777778
4689,21500089,1610612751,1610612749,3.1,1.4,t,1,2015,Giannis Antetokounmpo,Greg Monroe,Khris Middleton,Jerryd Bayless,Greivis Vasquez,Jabari Parker,1610612751,Thaddeus Young,Joe Johnson,Jarrett Jack,Brook Lopez,Bojan Bogdanovic,Rondae Hollis-Jefferson,0.8888888888888888
3637,21100783,1610612750,1610612757,2.4,1.625,t,1,2011,LaMarcus Aldridge,Wesley Matthews,JJ Hickson,Nicolas Batum,Raymond Felton,Jamal Crawford,1610612750,Derrick Williams,Kevin Love,Luke Ridnour,Wayne Ellington,Martell Webster,Wesley Johnson,0.4444444444444444
6076,21600861,1610612747,1610612760,5.5,1.1428571428571428,t,1,2016,Russell Westbrook,Steven Adams,Alex Abrines,Andre Roberson,Domantas Sabonis,Taj Gibson,1610612747,Brandon Ingram,D'Angelo Russell,Julius Randle,Jordan Clarkson,Ivica Zubac,Larry Nance Jr.,1.0
4247,21201029,1610612738,1610612742,2.6,1.5555555555555556,t,1,2012,O.J. Mayo,Dirk Nowitzki,Shawn Marion,Brandan Wright,Darren Collison,Vince Carter,1610612738,Paul Pierce,Brandon Bass,Avery Bradley,Jeff Green,Kevin Garnett,Courtney Lee,0.5555555555555556
404,21301211,1610612747,1610612762,3.3,1.3703703703703702,t,0,2013,Enes Kanter,Trey Burke,Gordon Hayward,Alec Burks,Derrick Favors,Jeremy Evans,1610612747,Wesley Johnson,Jodie Meeks,Nick Young,Ryan Kelly,Robert Sacre,Jordan Hill,0.6666666666666666
3949,21600647,1610612741,1610612737,2.55,1.5714285714285714,t,1,2016,Dennis Schroder,Thabo Sefolosha,Dwight Howard,Paul Millsap,Tim Hardaway Jr.,Mike Scott,1610612741,Jimmy Butler,Robin Lopez,Denzel Valentine,Dwyane Wade,Michael Carter-Williams,Taj Gibson,1.0
2588,21400846,1610612746,1610612745,2.4,1.625,t,1,2014,James Harden,Trevor Ariza,Donatas Motiejunas,Terrence Jones,Jason Terry,Josh Smith,1610612746,Chris Paul,DeAndre Jordan,Jamal Crawford,Matt Barnes,Spencer Hawes,JJ Redick,0.7777777777777778
5915,21600199,1610612748,1610612755,1.5555555555555556,2.6,t,1,2016,Gerald Henderson,Ersan Ilyasova,Robert Covington,Jahlil Okafor,Joel Embiid,Nik Stauskas,1610612748,Goran Dragic,Hassan Whiteside,Dion Waiters,Tyler Johnson,Josh Richardson,Derrick Williams,1.0
4791,20700197,1610612762,1610612752,1.4,3.1,t,1,2007,Jamal Crawford,Stephon Marbury,Quentin Richardson,Zach Randolph,Eddy Curry,David Lee,1610612762,Deron Williams,Mehmet Okur,Ronnie Brewer,Carlos Boozer,Andrei Kirilenko,Paul Millsap,0.0
4111,21200114,1610612766,1610612750,3.5,1.3333333333333333,t,0,2012,Andrei Kirilenko,Luke Ridnour,Malcolm Lee,Dante Cunningham,Lou Amundson,Derrick Williams,1610612766,Kemba Walker,Byron Mullens,Ramon Sessions,Brendan Haywood,Jeffery Taylor,Reggie Williams,0.5555555555555556
3388,21000499,1610612748,1610612766,1.1666666666666667,5.0,t,0,2010,Stephen Jackson,D.J. Augustin,Shaun Livingston,Dominic McGuire,Kwame Brown,Gerald Henderson,1610612748,LeBron James,Joel Anthony,Chris Bosh,Dwyane Wade,Mario Chalmers,James Jones,0.3333333333333333
